id,label,text
753,-0.7350527181449094,"What part of that are you confused about? [this](http://www.quirksmode.org/js/this.html)?"
665,0.29500592593907704,"So you are having multiple instances of a form structure (same structure) one for every user and you want to save *only* the corresponding user's info when that form's save button is clicked. Is that the correct requirement?"
2650,0.459360628807124,"Is the viewport fixed sized? And is the image fixed sized?"
4210,0.1571595565854753,"Please note the question, ""What are the remedies for when one bonks in the midst of a long ride? Essentially, what is the first aid so that one can continue?"""
4054,0.1988351153974292,"Sorry to ask, but do you want to test trails and patients are independent? If no, can you please specify what does the Chi-sq test intend to do?"
905,0.20776850269125266,"What is `someclass`?  What line does the error message correspond to?"
2497,0.2408923193661399,"How would you store those cached images? in your own NSArray?"
4573,0.4231276047514861,"please can you add to your question the results of the following: `sudo lshw -class network` followed by `rfkill list`. Also - what happens if you deactivate the B43 driver and activate the STA driver?"
2411,1.2057529862074887,"Not sure what you're asking exactly.  Can you give an example of sample input and output?"
5861,0.11292255539007184,"And how are you planning on handling this on the client? Phones today dont have encrypted SMS builtin, which means you'd build a custom app... and if you're doing that, why bother with SMS?"
1035,-0.38413679271876894,"@Colin why aren't they defined? Of course they are...or in which circumstances they aren't ?"
4543,0.8386133636201728,"I'm not sure that I understand the question. Can you please elaborate?"
2762,1.6586147808284897,"Understood, been there. ;) Maybe I'll check out Carrierwave (HVAC?)."
4484,1.5326563452012976,"My brain has been scrambled a bit by your sentence: ""Essentially there is no way to distinguish between an object at rest or moving at a constant velocity."" - can you elaborate please?"
1684,1.2125815733422955,"@zildjohn01, What's the best way to do this (which PHP functions?). Could you leave a detailed answer with your approach?"
5010,-0.11498008776418285,"done. Also, I edited your title to be easier to scan -- is this what you had in mind?"
4545,0.7304733328900958,"Please be a little more clear? do you have the printer attached to the ubuntu machine or the Windows XP machine?"
4882,-0.349953753031779,"It's first choice in mine version. But what is this Custom there?"
2385,0.2698685537925748,"Also make sure that your test input is exactly in the format that you are given by the bot. Does your program cope well with an input ending with a newline?"
3693,1.173528534560072,"I like your idea of relativ dimensions and positions. What didn't work well?"
758,-1.4176608491616347,"after trying to edit your post I realize your syntax is totally bunked or you copied and pasted it wrong. Is this everything?"
4958,0.01246264072394072,"If pin C0 floats HIGH and C1 is connected to AREF which is also HIGH, then there shouldn't be any change.  Did you try connecting C1 to ground to get zero when you run select_wire(1)?"
3197,0.367590511694384,"I'm afraid to step into the love jungle. Can you post a screenshot?"
2633,-1.1200558942476349,"Seems like a rather big project. From what I can read, you have no experience in programming?"
4788,0.8653401406684631,"And NFS and DNS and other stuff too. Can you provide a breakdown by port?"
2008,0.4569009794683807,"What have you tried so far? Do you have an attempt at making it work which fails?"
2410,-1.6430411794625424,"Why are you debugging AutoCAD? Isn't that AutoDesk's job?"
1525,0.44446276860640255,"you already release FootballScoreBoardViewController. Can you show your code ?"
1571,0.018434320890145385,"What do you mean by smaller? Do you mean truncating the string?"
1549,0.03309003879163488,"I'm testing it using the simulator. I can't find anywhere in the simulator to disable daylight saving?"
272,0.433522584226722,"somewhere from the run dialog of JDeveloper. But are you sure you want to use this IDE?"
5107,0.058800744639065886,"Sounds like a projection issue. Is the shapefile projected to a different coordinate system than you're used to using?"
5470,0.9190614153568198,"This has since been part of the site. Is it still useful?"
2164,0.499570326276341,"Could you better describe for which elements of jqGrid you what to set the background image? Do you want to set it on the grid title (the capture layer), on the column headers or replace only the sorting images in the column header (see the pictures [here](http://www.trirand.com/jqgridwiki/doku.php?id=wiki:how_it_works))?"
3966,-0.16225242113651264,"You are building a xFA for the _byte_ input? Wouldn't it be a lot easier (and more reliable) to operate on (Utf16) chars?"
571,1.5664348414326832,"Perhaps this is not a good candidate for binding to a property grid.  Can you set the property, save the result, have that return instantly, and then later on, based on some user action, run your long-running operation?"
744,-0.2785846506911909,"3) and 4) look broken to me. Did you mix up `and` and `or`?"
5658,0.14277165501922834,"This happens when the system can't start another X server with the second (new) user - it disappears and goes back to your (locked) screen. Can you post up your graphics drivers' configuration and the hardware specs?"
6314,0.08058819049642382,"do you want something non-alcoholic?  Or is some other alcoholic beverage acceptable?"
1084,-0.6580059493323153,"@brian Actually, yes. Is that possible without causing the ""world to burn""?"
1248,-0.6702641859355964,"Why are you doing `{% ifequal gallery.draft True %}`?   Why not do `{% if gallery.draft %}`?"
319,-0.3439135059900348,"It's still not clear. Does the URL have to contain `.com`?"
667,0.4406836027851823,"@tjameson Ok, If I keep the `{10}` I should be able to ditch the `length != 10` right? or is it better not to?"
5833,0.03656420911817016,"@Tal, @John -- I know how standard vioplot works, but I can't figure out how those points were obtained (and as I see not only me, while it is crucial for producing good answer) -- some kind of stem? Or maybe someone just thought that filling vioplot with distorted polka dots is a good idea?"
4508,-0.2755693865791101,"Umm.. *what* means it is connected to GPRS? Sorry, I lost you — which part of the question are you referring to?"
5703,1.997941460114112,"How did you fix this. It doesn't seem that simply moving your views into separate modules would work?"
3264,-0.704568867971189,"If input is {{a: 1, b: 1}, {c: 1}, {b: 1, c: 1}}, do you just want {{a: 1, b: 1} , {c: 1}}, or all 3? If it's the former, what exactly do you need this for?"
5888,-1.8814908364425145,"This seems OT?  @LBushkin, do you think this would be the right site for this kind of question?"
4375,-0.09191217181099273,"Please clarify - are you going to charge your boss for this? Or is your boss going to charge a client?"
2298,0.02557215478268809,"No half cells no. The distribution of window sizes, smallest should be 1x1, largest... I'm unsure, perhaps 64x64?"
4353,-3.146463729423937,"I'd like to know why someone voted to close this as Off-Topic.  Can you please explain your reasoning?"
1963,0.9552592779587854,"Is this happening in development only? Is it possible that class reloading is the issue as classes are not cached in development if you are adding methods during execution the class could be reloaded without your newly defined methods?"
1795,0.15169976941849347,"Are you sure you're not escaping the whole query string? Could you include your query calls as well?"
5676,1.1365567764730653,"When displayed, the menu link will use the defined path alias. Any reason why this isn't enough?"
4928,0.04761280303032615,"Your question is not very clear, but let's see if I can understand it. What you want is to obtain the `\mathbb` font from the `fourier` package but *without* changing the rest of the fonts?"
3501,-0.051402850285150035,"@charles fox: should it be lossless? Are the images line art or photographs?"
4845,0.1472208938482938,"It looks like you get either wrong character widths or kerning values. Did you try disabling the kerning altogether to check if you get correct character widths this way?"
2297,0.5196703971442677,"1. Need table definition, data in the tables, etc 2. What have you tried so far?"
3763,-0.4682180959097736,"Looks like you're passing null to an API parameter, particularly a null Overlay somewhere in a mapview probably. How are we supposed to know?"
4115,-0.21083017972660026,"i'm sorry could you explain what you mean, i'm not sure if i understand. Your saying we should break them into 1x1 tiles?"
5522,-0.8933241505899043,"""I've simply been told before that itsa flow of electrons, but this seems to basic and does show that electricity is instant."" Why would this mean that electricity is ""instantaneous"" ?"
5364,0.3730481149692453,"@edelwater: well actually this should always work on a vanilla wp install and cookies enabled in the browser. Just out of curiosity, what did you notice in wp-admin redirects?"
5859,-0.4416122796339865,"Wait, my previous comment may have been jumping the gun... What is it you're trying to do? Get access to someone else's record, or go for the bigger SQL Injection vulnerability there?"
2988,0.5787915251610539,"seems fine in Chrome. How exactly does one reproduce the problem?"
685,-0.08895541552606559,"It should prepopulate from that json url. Are you sure you followed the guide?"
2713,0.5099306490641698,"@Gnovice: I thought about that, but wasn't sure.  I remember wondering the same thing a long time ago, so I figured, ""why not""?"
5132,-0.353232233341064,"This sounds a bit ambitious for using the Google Maps API. At the very least, you're probably going to need a back-end server to run this -- what are you using?"
964,-0.017140746577568918,"Those are not runtime errors, they're from the linker!  As Richard Pennington suggests, there's probably a problem with the way you're building it under Unix -- perhaps linking against the same library twice?"
4067,1.0683725471278327,"$N$ is not know? Could you please confirm?"
4916,0.5088041172153579,"The link you gave isn't a repository, but a page with links to the repositories for various fedora versions. Did you try those links, or did you somehow try to use the link you gave as though it was the repository?"
5281,-0.9497538318665828,"The ""shaped bokeh"" effect is a special case. Does http://photo.stackexchange.com/questions/2706/what-is-bokeh-really answer your question?"
2808,0.33224566620265217,"Do you already have similarity scores? Or are you asking about how to define a similarity score?"
1591,-0.8625571926840242,"Hey Geek Could U pls guide me to start learning the basics of flurry analytics in android? Where can i find its tutorial kind of things?"
2032,0.6227736436629073,"It ought to show up in the Delphi Window _and_ in DebugView. Can you confirm that's happening?"
134,-0.978710638521732,"*lol* the war against crackers is stopping our white-hats to learn the trade. Maybe the criminals will go away when we don't know how they do it? ;)"
6134,0.1960135202780584,"Another MySQL database, or another database type?  Do you still want access to the regular WordPress database, or are you moving the site from one DB to another?"
2268,-0.5798462628003723,"Innovative?  You mean, something that uses genetic algorithms that cloud compute on quantum computers?"
981,-0.15007466719637602,"what do you mean with ""WCF hosted"" ? can you provide sample or references ?"
5919,-0.5968365286980098,"Do you really need to produce separate pdf files? Maybe the `\include` and `\includeonly` features would be enough for you?"
1846,-0.6991026163071321,"Your second code snippet is the same as the first. Did you not paste it in correctly?"
3119,0.2512056751963484,"how are the cross sections given? polygons?"
1426,0.5942827186326352,"Ok, this a long-shot, just a crazy idea, and I haven't tried it myself, so I won't submit it as an answer:  How about keeping the UIImageView stationary and moving the UIView around behind it?  You might then be able to use transforms to translate or scale your UIView, and transform the scrollview at the same time?"
2793,0.6026417162882195,"@Unreason About the rectangular case - think of the situation when points aren't positioned in a rectilinear way (basically, the points inside the rectangle can take any position and, hence, build complex curves). If I have some matrix with these points, what should I do to make my mesh resolution larger (in terms of points per square inch, for example)?"
3572,0.2652618925700289,"Is *r* necessarily positive? Is it an integer?"
516,-0.8407210366072484,"Show some code. How to you show the csv file?"
845,-0.13502305338814966,"In what way is it failing? Exception?"
6574,-0.2725698806689315,"Just curious, how much did the leveling job cost?"
1229,-0.024543235954535725,"Post that part (filesystem events) as a separate question. Is the output of `os.listdir()` always what you expect it to be?"
5862,0.4028989006692235,"@Michael also pitfalls - are you talking about performance, portability, productivity, interopability?  Most have seemed to have assumed you were thinking about Garbage Collection?"
1836,0.6079011347653648,"Have you tried connecting manually using telnet? If so what prompts do you get for username and password?"
376,-0.21048362442956772,"i just want to know the logic of how this can be done. or if anybody can show with simple example for this calculation?"
4822,0.027246815072353745,"An articulated body is not light on a physics engine as many shapes will be close to eachother and need to be tested for penetration (assuming they are jointed close together). What amount of shapes, what kind of shapes and what kind of contraints are involved?"
5332,0.9504933862217468,"""...nginx rather than wordpress."" Perhaps you mean ""nginx rather than Apache""?"
4486,0.13728952963127833,"The Wikipedia page does not say anything about single electrons, and the original paper, ""[Das magnetische Moment des Silberatoms](http://www.springerlink.com/content/q47427674u801u22/)"" seems to refer to silver atoms - not sure about this because the paper is in German and behind a paywall. Can you please clarify your answer?"
5064,0.2300671440510427,"This depends on the distribution you are using and the xorg it ships. Could you add these informations?"
5723,1.2482437379403193,"Eh. Fresh pasta takes less than 3 minutes to cook in boiling water. Why would you need to microwave this?"
618,-2.0778131663951416,"any code? or do we have to guess at how you did it?"
221,0.2154520663998445,"How exactly does a test fail, i.e. what do you test for?"
1048,-0.4536185242287669,"@hippietrail: Truncated how? and on what OS?"
5344,-0.09946932413332325,"@Steven: I don't know how good WordPress is with future revisions of already published pages. Can you save them without publishing them, even ignoring the permissions issue?"
1586,-0.8091991134506571,"I don't understand what your question is. Where are you stuck?"
5105,-0.24252006870690115,"Any progress I'm having similar problems with the result from a query. Should we add an Idea on ESRIs website that we can vote up?"
4846,-0.0965994475296901,"Gah. This keeps getting bumped by the bot. Can't we just close it?"
1008,0.543516052183868,"I edited my question. I know eval() evaluates a string as code but are my examples above correct?"
3293,-0.768770224069663,"BS of course you can. And I have tried Firebug....same fustration....cant get it to work either...want to teach me how to use it????"
770,0.5115745599937204,"Maybe you are using an extremely old version of jQuery or the script is built weirdly. Are you getting any error messages?"
3117,0.4488750932942373,"css text-indent can be used to move text off the screen. Will that work?"
978,-0.4857941141983837,"The question is quite unclear. Can you provide a test-case?"
303,0.31086263599857256,"Still unclear: by ""open"", do you mean opened by the user on the desktop via Word or Windows Explorer? Or by the java program?"
5106,0.09563653700453023,"Early on (9.3 timeframe), we were advised by ESRI to not use the geometry datatype for feature classes that participated in topologies or networks (we were experiencing some severe performance issues).  Maybe someone can comment as to whether this is still an issue?"
180,0.07916230416292913,"Presumably because the compiler decides to pass arguments in registers, or because the stack still contains the required first argument. Does it _not_ work?"
1643,0.8428179095554778,"@Zimbabao Cached MySQL is our front-runner at the moment. Has that worked well for you?"
1560,-0.6191300360243437,"@jtbandes - why learn C first?  Would you say the same to a C++ questioner?"
6060,0.23924980438026805,"How far apart are your trusses? Do you have any dormers sitting on the roof?"
1049,-0.0048485109026369004,"Well, the Synopsis section of the module shows you what to do. What happened when you tried those examples?"
4037,1.6772326209972208,"um... sorry... i mean... getting 100 results or 200 results from above search affects page rank or not? is 200 results better than 100 results in terms of SEO?"
1779,0.03930468900419805,"how is your data formatted for insertion i.e. what structure are keys and $val stored in?"
6139,-0.028714861936245437,"Why was this closed? Is this question answered elsewhere on SE?"
510,1.0833315082204165,"Can you expand on your question?  Are one of the arguments in this function supposed to be passed from the server?"
5735,0.348646916662996,"+1 good question. BTW, do you mean 1-2 cucumbers sliced rather than 1-2 slices cucumber?"
190,0.32261915934279595,"What have you tried? Where exactly are you stuck?"
4594,0.7242560976837235,"I use 11.04 and I still get the popup. Could you include a screenshot, please?"
3592,-0.7840661538432812,"Why do you need to do another `ls`? Why don't you just print the results from the first `ls`?"
5243,0.19952959031309528,"This question seems nonsensical as focused beyond hyperfocal seems self-contradictory. Can you elaborate?"
861,-0.8249525835594784,"So they're const global variables. Big deal...?"
2201,0.03423552704846545,"You stated opengl, but not a language.  Are you using C?"
589,0.9818987604487702,"I'm not really sure what you're looking for that pinvoke.net doesn't provide.  Can you cite an example where it didn't give you what you needed?"
1873,0.975122805168034,"I'm sure also. Would you show me a better way to do this?"
607,0.8101961065027747,"Actually, it worked locally but then did not work live on the site.  On the site it is still saying ""Access Denied"" even if calling the jQuery file from the same domain/subdomain combination... any thoughts?"
5471,0.1325173395432726,"@davebug: ""So, professor, you're saying the etymology is..."" ""yes, people thought it would be funny to misspell everything. ne1 haz more questions?"""
2552,-0.2256576859945013,"I'm pretty sure there are lots of this kind of plugins out there that do the same thing. Why do you want to make yours?"
2968,-0.43305606165609173,"Exactly how is your bignum stored? Or if you don't know that, how are you allowed to access it?"
3687,0.19383806984510507,"Origionaly .png that I made into the 9-patch is 475x845.  Is there a recommended size for this type of thing?"
1527,-1.1648229249258406,"That doesn't really make any sense. You have an array of dictionary objects or you actually have a dictionary whose values are all of this object type with keys like Title etc?"
513,0.09573246057478543,"have you tried stepping through the code? where does it not do what you expect?"
4259,0.1661745242727446,"I'm sorry, but I don't think we can help you with this request. We ruled recommendation questions to be out of scope of the site; this includes ""is there such a thing as X?"""
3950,0.7221181406904013,"How is your input given? Like in your examples or are you given a graph or something like that?"
332,-1.1265118934898013,"Why keeps everone calling Java **methods** *functions*? Is that what they're teached at schools nowadays?"
5051,-0.019081232643696117,"We do have ""don't do"" there. Do you?"
860,-0.23910232010529955,"What's :data(data) supposed to do? Did you mean :data(rhs.data)?"
5928,-1.0348558489937114,"@Andrew Just out of curiosity, will it still work in LaTeX3?  Is that even a concern?"
3317,-0.07445474780930868,"Same question as @Justian Meyer plus one of my own: what exactly must you output? A simple yes or no if one rectangle's edges intersect another if their length increases, or report possible intersections for each line?"
1696,-0.021366753281599902,"It should be. What happens when you try it?"
2212,0.01365687212127377,"That makes me wonder what algorithm inbuilt tablediff utility uses ? Anyone ?"
3044,-1.2479645699560866,"Visual Studio 2080? Are you from the future? O_O"
6204,-0.028282838431580925,"...Bipolar? Electronic Jekyll-Hyde? :-P"
3985,-1.207566114446937,"This REEKS of a question asked in a panic before an assignment is due. Nothing wrong with seeking clarification, but are we really here to answer verbatim questions?"
4829,0.4394277251751753,"""Deceleration"" is negative acceleration. Have you taken calculus?"
1439,0.3484521578412167,"Have you checked for release ? Are you releasing the providerData anywhere ?"
5922,0.4249948585404047,"Are you absolutely sure that you want to do this in Latex? What about writing a simple script (in Python, Perl, or whatever scripting language you prefer) that reads your report and generates Latex code?"
5706,-0.14186681257009598,"Parsley is very easy to grow. Could you buy some seeds and put them in a windowsill pot?"
1731,0.04994251372932194,"What does a `print $link;` *inside the controller*? Is the variable set correctly?"
6509,-1.4301367327888317,"your're title of your question says 'smokey flavor', yet in the body of the question it says 'charcoal flavor', which is it?"
487,-2.0073978521596723,"you are not giving us **nearly** enough detail to answer your question. First things first - is this a top down game, isometric, side scrolling?"
5740,-0.9757564660614872,"To answer the second part of your question, you would have to define what you mean by ""cook"".  What exactly are you doing to cook them?"
1348,-0.2515930039413565,"Agreed. Can you tell at a higher level what you're trying to do?"
1379,-0.647834189669131,"The instructions you linked mention using Visual C++ Express, yet your output tells that distutils tries to use gcc.  What are you actually using?"
2912,0.8685915733982874,"@Neil All data is input onto a screen before so there is no actual input data. Would it help if put the whole program here?"
4492,-0.7622860813225677,"Sorry, I don't really understand what you want it to do. Why would you hold it to your ear while dialing, and what does that have to do with vibrating on answering a call?"
2136,0.5455683472239555,"I'd say the statement should be ""... whereas not all Superkeys are Candidate keys"". That's not the same, is it?"
1001,-0.17394778553956594,"I suspect Explorer is just ignoring the exceptions.  What happens if you try to measure one of the folders that's getting an exception using Explorer?"
5072,0.796325867923189,"It sounds like you're trying to dump LiveCD images for various distributions onto a USB drive and then be able to boot them.  Is this correct?"
3757,0.3017261428073251,"Is the required .net framework installed? Does your code have any static initializers that can throw?"
5655,1.8312833375799715,"[nvidia-96](http://apt.ubuntu.com/p/nvidia-96) should be what you need. What is the output of `dmesg | grep -i nvidia` and `grep -i nvidia /var/log/Xorg.0.log`?"
1489,0.6068931335492338,"Another idea, looks like you are using `MBProgressHUD`, I guess your code is triggered from an animation callback, from memory, I think CoreData is not multi-threading safe. Try not to do this from `MBProgressHUD` or try using `performSelectorOnMainThread` maybe?"
109,0.19595936834399685,"Are you working with the Windows command prompt? Or what environment are you trying to display the output in?"
4008,0.4731155475854749,"@Mike Chen Could you, please, explain what is $C_=P$? And what do you mean by the ""counting of topological sorts""?"
5795,1.0792968786339827,"""Google says they generally don't like pages with more than 100 links on them"" -- out of curiosity what is your source on this? can you cite it in the post in a hyperlink?"
3485,0.3260377347743195,"Could you be a little be more specific. Where do you make the changes (in what project/module) and where don't you see them?"
4839,0.3556627188780556,"More like an API to be used by a mobile device. Does it matter what kind of client uses the API?"
4323,-0.9158371555603204,"""Wordpress is not designed performance wise in the end"" Making wild statements like that with no proof or backup is just flamebait. How about we stick to facts please? :)"
2656,-1.9391733766928134,"This is a vague question. Do you even consider the payment and billing cycle dates?"
5525,0.4307497497994682,"This is a philosophical question, not a physics question.  Maybe there's also a Philosophy Stack Exchange?"
3043,0.4716773452356276,"@Rob i don't have one. at the risk of sounding stupid: do i need one?"
3310,0.6746666899530258,"mstksg, I'm interested in a solution to this specific puzzle. Can you tell me what information would help you understand the game play?"
5599,-1.5496677297409014,"I didn't know that you had to use an email address instead of a username. When did that change?"
2142,-0.9525813947739284,"No. Distribued between what and what? Are those numbers independent or not?"
1310,0.08673094733034295,"What is this parser for? Can you elaborate on the complexity of the text/code you're parsing?"
4771,0.1553402236120517,"I would take a look at the question what-security-risks-does-ip-spoofing-bring . I feel these questions are very similar, if not duplicate?"
5893,-0.1590316575160884,"Do you mean.. you want to have companyA.blogspot.com appear identical to companyb.blogspot.com? Or have the email postings, etc, be synonymous?"
102,0.3855853043017327,"it might depend on the actual definition of BYTE.
Maybe `TRUE` and `FALSE` are already defined, so your `#ifdef`-ed code is actually never executed?"
3897,0.055021036474874725,"dmckee:  I'm actually using Welford's Method for the standard deviation.  But I don't see anything in that link about mode, median, kurtosis, or skewness...  Am I missing something?"
6324,-1.13572603256766,"Refresh bug? Failure to update dynamic status?"
674,-0.2057136815970512,"Why do you want to disable it? Because of memory leak or unpredictable bugs?"
